action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1497257,[],CHEMBL830065,In vitro binding affinity for PPAR-gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(C(=O)O)Cc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,,,CHEMBL1144356,J Med Chem,2005.0,"{'bei': '11.92', 'le': '0.24', 'lle': '0.24', 'sei': '7.40'}",CHEMBL370024,,CHEMBL370024,5.49,0,http://www.openphacts.org/units/Nanomolar,386672,=,1,1,=,,IC50,nM,,3220.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,3.22
,,1497264,[],CHEMBL830065,In vitro binding affinity for PPAR-gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@]1(C(=O)O)Cc2cc(OCCOc3ccc(OC(F)(F)F)cc3Cl)ccc2O1,,,CHEMBL1144356,J Med Chem,2005.0,,CHEMBL363006,,CHEMBL363006,,0,http://www.openphacts.org/units/Nanomolar,386697,>,1,1,>,,IC50,nM,,50000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,50.0
,,1497271,[],CHEMBL830065,In vitro binding affinity for PPAR-gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)[C@@]1(C(=O)O)Cc2cc(OCCOc3ccc(OC(F)(F)F)cc3Cl)ccc2O1,,,CHEMBL1144356,J Med Chem,2005.0,,CHEMBL191489,,CHEMBL191489,,0,http://www.openphacts.org/units/Nanomolar,386718,>,1,1,>,,IC50,nM,,50000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,50.0
,,1497804,[],CHEMBL830853,Inhibition of human peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1145238,Bioorg Med Chem Lett,2005.0,"{'bei': '18.47', 'le': '0.36', 'lle': '4.11', 'sei': '9.23'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.60,1,http://www.openphacts.org/units/Nanomolar,388746,=,1,1,=,,IC50,nM,,250.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,250.0
,,1499419,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)(C)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,"{'bei': '15.54', 'le': '0.30', 'lle': '0.81', 'sei': '8.00'}",CHEMBL192152,,CHEMBL192152,5.80,0,http://www.openphacts.org/units/Nanomolar,387964,=,1,1,=,,IC50,nM,,1580.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.58
,,1499426,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1c(OC(C)(C)C(=O)O)ccc2c(C(F)(F)F)noc12,,,CHEMBL1143558,J Med Chem,2005.0,,CHEMBL363369,,CHEMBL363369,,0,http://www.openphacts.org/units/Nanomolar,387965,>,1,1,>,,IC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,10.0
,,1499430,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2c(OC)noc2c(CCC)c1OC(C)(C)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,"{'bei': '17.26', 'le': '0.33', 'lle': '1.81', 'sei': '7.08'}",CHEMBL190739,,CHEMBL190739,5.79,0,http://www.openphacts.org/units/Nanomolar,387990,=,1,1,=,,IC50,nM,,1620.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.62
,,1499532,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,,CHEMBL190645,,CHEMBL190645,,0,http://www.openphacts.org/units/Nanomolar,387991,>,1,1,>,,IC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,10.0
,,1499536,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)(CC)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,,CHEMBL364774,,CHEMBL364774,,0,http://www.openphacts.org/units/Nanomolar,388013,>,1,1,>,,IC50,nM,,15000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,15.0
,,1499540,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C(=O)CC)cc(CCC)c1OC(C)(C)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,"{'bei': '18.46', 'le': '0.35', 'lle': '1.48', 'sei': '9.30'}",CHEMBL190665,,CHEMBL190665,5.91,0,http://www.openphacts.org/units/Nanomolar,388014,=,1,1,=,,IC50,nM,,1220.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.22
,,1499544,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OCC(C)(C)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,,CHEMBL190352,,CHEMBL190352,,0,http://www.openphacts.org/units/Nanomolar,387670,>,1,1,>,,IC50,nM,,15000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,15.0
,,1499548,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1143558,J Med Chem,2005.0,"{'bei': '18.47', 'le': '0.36', 'lle': '4.11', 'sei': '9.23'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.60,1,http://www.openphacts.org/units/Nanomolar,387671,=,1,1,=,,IC50,nM,,250.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.25
,,1499552,[],CHEMBL828585,Inhibition of human Peroxisome proliferator activated receptor gamma binding,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,CHEMBL1143558,J Med Chem,2005.0,,CHEMBL981,FENOFIBRIC ACID,CHEMBL981,,0,http://www.openphacts.org/units/Nanomolar,387696,>,1,1,>,,IC50,nM,,50000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,50.0
,,1518978,[],CHEMBL833484,Inhibition of human Peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccccc2)cc1,,,CHEMBL1143556,J Med Chem,2005.0,"{'bei': '11.65', 'le': '0.21', 'lle': '-0.04', 'sei': '7.02'}",CHEMBL371120,,CHEMBL371120,5.32,0,http://www.openphacts.org/units/Nanomolar,393659,=,1,1,=,,IC50,nM,,4800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,4.8
,,1518993,[],CHEMBL833484,Inhibition of human Peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,,,CHEMBL1143556,J Med Chem,2005.0,"{'bei': '13.01', 'le': '0.24', 'lle': '1.35', 'sei': '6.04'}",CHEMBL186179,MURAGLITAZAR,CHEMBL186179,6.72,0,http://www.openphacts.org/units/Nanomolar,393694,=,1,1,=,,IC50,nM,,190.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.19
,,1519103,[],CHEMBL833484,Inhibition of human Peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1143556,J Med Chem,2005.0,"{'bei': '18.47', 'le': '0.36', 'lle': '4.11', 'sei': '9.23'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.60,1,http://www.openphacts.org/units/Nanomolar,393728,=,1,1,=,,IC50,nM,,250.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.25
,,1519116,[],CHEMBL833484,Inhibition of human Peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCN(CCc1ccc(O[C@@](C)(CC)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,,,CHEMBL1143556,J Med Chem,2005.0,"{'bei': '13.25', 'le': '0.25', 'lle': '-0.14', 'sei': '8.24'}",CHEMBL248906,,CHEMBL248906,6.50,0,http://www.openphacts.org/units/Nanomolar,393795,=,1,1,=,,IC50,nM,,316.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.316
,,1519125,[],CHEMBL833484,Inhibition of human Peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,CHEMBL1143556,J Med Chem,2005.0,,CHEMBL981,FENOFIBRIC ACID,CHEMBL981,,0,http://www.openphacts.org/units/Nanomolar,393823,>,1,1,>,,IC50,nM,,25000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,25.0
,,1600332,[],CHEMBL881517,Binding affinity towards peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1,,,CHEMBL1140446,J Med Chem,2005.0,"{'bei': '14.66', 'le': '0.27', 'lle': '1.08', 'sei': '6.83'}",CHEMBL66206,,CHEMBL66206,5.59,0,http://www.openphacts.org/units/Nanomolar,400158,=,1,1,=,,IC50,nM,,2570.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,2570.0
,,1600352,[],CHEMBL881517,Binding affinity towards peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1,,,CHEMBL1140446,J Med Chem,2005.0,"{'bei': '13.79', 'le': '0.25', 'lle': '0.57', 'sei': '7.71'}",CHEMBL81592,,CHEMBL81592,6.31,1,http://www.openphacts.org/units/Nanomolar,400169,=,1,1,=,,IC50,nM,,491.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,491.0
,,1600374,[],CHEMBL881517,Binding affinity towards peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1140446,J Med Chem,2005.0,"{'bei': '16.93', 'le': '0.31', 'lle': '2.00', 'sei': '9.47'}",CHEMBL82034,,CHEMBL82034,7.75,1,http://www.openphacts.org/units/Nanomolar,400180,=,1,1,=,,IC50,nM,,18.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,18.0
,,1613074,[],CHEMBL881517,Binding affinity towards peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1ccccc1)(Oc1ccc(Cl)cc1)C(=O)O,,,CHEMBL1140446,J Med Chem,2005.0,"{'bei': '18.60', 'le': '0.37', 'lle': '1.61', 'sei': '11.62'}",CHEMBL199225,,CHEMBL199225,5.41,0,http://www.openphacts.org/units/Nanomolar,403721,=,1,1,=,,IC50,nM,,3900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,3900.0
,,1616951,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '18.68', 'le': '0.36', 'lle': '4.19', 'sei': '9.34'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.68,1,http://www.openphacts.org/units/Nanomolar,405045,=,1,1,=,,IC50,nM,,210.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.21
,,1616962,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '17.71', 'le': '0.37', 'lle': '0.74', 'sei': '17.96'}",CHEMBL370152,,CHEMBL370152,7.58,0,http://www.openphacts.org/units/Nanomolar,405047,=,1,1,=,,IC50,nM,,26.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.026
,,1616966,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '17.47', 'le': '0.33', 'lle': '0.48', 'sei': '15.39'}",CHEMBL373237,,CHEMBL373237,7.92,0,http://www.openphacts.org/units/Nanomolar,405048,=,1,1,=,,IC50,nM,,12.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.012
,,1616972,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(OC(F)(F)F)cc3)c3ccccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.57', 'le': '0.29', 'lle': '-0.01', 'sei': '12.04'}",CHEMBL196428,,CHEMBL196428,7.31,0,http://www.openphacts.org/units/Nanomolar,405049,=,1,1,=,,IC50,nM,,49.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.049
,,1616975,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3ccccc23)c1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '17.02', 'le': '0.31', 'lle': '0.49', 'sei': '12.04'}",CHEMBL372107,,CHEMBL372107,7.31,0,http://www.openphacts.org/units/Nanomolar,405050,=,1,1,=,,IC50,nM,,49.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.049
,,1616979,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(O)c3)c3ccccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '17.71', 'le': '0.32', 'lle': '0.99', 'sei': '9.91'}",CHEMBL426294,,CHEMBL426294,7.11,0,http://www.openphacts.org/units/Nanomolar,405051,=,1,1,=,,IC50,nM,,78.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.078
,,1616983,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '16.24', 'le': '0.31', 'lle': '0.79', 'sei': '11.43'}",CHEMBL198605,,CHEMBL198605,6.94,0,http://www.openphacts.org/units/Nanomolar,405052,=,1,1,=,,IC50,nM,,115.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.115
,,1616987,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1c(Oc2cccc(C(F)(F)F)c2)c2ccccc2n1-c1ccc(C(F)(F)F)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '14.98', 'le': '0.29', 'lle': '-0.19', 'sei': '13.55'}",CHEMBL194740,,CHEMBL194740,6.97,0,http://www.openphacts.org/units/Nanomolar,405053,=,1,1,=,,IC50,nM,,107.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.107
,,1616990,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccccc32)c1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '16.43', 'le': '0.31', 'lle': '-0.04', 'sei': '14.03'}",CHEMBL197636,,CHEMBL197636,7.22,0,http://www.openphacts.org/units/Nanomolar,405054,=,1,1,=,,IC50,nM,,60.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.06
,,1616993,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc(-n2c(C(=O)O)c(Oc3ccc(C(F)(F)F)cc3)c3ccccc32)c1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.75', 'le': '0.30', 'lle': '-0.34', 'sei': '13.45'}",CHEMBL197637,,CHEMBL197637,6.92,0,http://www.openphacts.org/units/Nanomolar,405055,=,1,1,=,,IC50,nM,,120.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.12
,,1616996,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc(-n2c(C(=O)O)c(Oc3cccc(O)c3)c3ccccc32)c1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '18.05', 'le': '0.33', 'lle': '1.04', 'sei': '9.75'}",CHEMBL372850,,CHEMBL372850,6.99,0,http://www.openphacts.org/units/Nanomolar,405056,=,1,1,=,,IC50,nM,,102.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.102
,,1617007,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '12.95', 'le': '0.25', 'lle': '-1.44', 'sei': '10.75'}",CHEMBL381889,,CHEMBL381889,6.53,0,http://www.openphacts.org/units/Nanomolar,405058,=,1,1,=,,IC50,nM,,298.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.298
,,1617011,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccc(Cl)cc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.51', 'le': '0.30', 'lle': '-0.52', 'sei': '14.71'}",CHEMBL381865,,CHEMBL381865,7.57,0,http://www.openphacts.org/units/Nanomolar,405059,=,1,1,=,,IC50,nM,,27.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.027
,,1617015,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3cc(Cl)ccc23)c1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '16.71', 'le': '0.32', 'lle': '-0.48', 'sei': '15.00'}",CHEMBL372639,,CHEMBL372639,7.72,0,http://www.openphacts.org/units/Nanomolar,405060,=,1,1,=,,IC50,nM,,19.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.019
,,1617018,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.92', 'le': '0.31', 'lle': '-0.32', 'sei': '15.10'}",CHEMBL198207,,CHEMBL198207,7.77,0,http://www.openphacts.org/units/Nanomolar,405061,=,1,1,=,,IC50,nM,,17.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.017
,,1617022,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '12.74', 'le': '0.25', 'lle': '-2.03', 'sei': '13.76'}",CHEMBL372780,,CHEMBL372780,7.08,0,http://www.openphacts.org/units/Nanomolar,405062,=,1,1,=,,IC50,nM,,83.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.083
,,1617025,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)c(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.10', 'le': '0.31', 'lle': '-0.85', 'sei': '15.32'}",CHEMBL370648,,CHEMBL370648,7.89,0,http://www.openphacts.org/units/Nanomolar,405063,=,1,1,=,,IC50,nM,,13.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.013
,,1617028,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.32', 'le': '0.29', 'lle': '-0.04', 'sei': '12.21'}",CHEMBL197671,,CHEMBL197671,7.41,0,http://www.openphacts.org/units/Nanomolar,405064,=,1,1,=,,IC50,nM,,39.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.039
,,1617031,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(O)ccc32)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '13.84', 'le': '0.26', 'lle': '-0.64', 'sei': '9.06'}",CHEMBL373048,,CHEMBL373048,6.50,0,http://www.openphacts.org/units/Nanomolar,405065,=,1,1,=,,IC50,nM,,318.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.318
,,1617034,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '15.57', 'le': '0.29', 'lle': '-0.10', 'sei': '12.76'}",CHEMBL198266,,CHEMBL198266,7.75,0,http://www.openphacts.org/units/Nanomolar,405066,=,1,1,=,,IC50,nM,,18.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.018
,,1617038,[],CHEMBL880426,Inhibitory concentration against human peroxisome proliferator activated receptor gamma in SPA assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)COc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1,,,CHEMBL1143644,Bioorg Med Chem Lett,2005.0,"{'bei': '14.74', 'le': '0.28', 'lle': '-0.73', 'sei': '12.76'}",CHEMBL198091,,CHEMBL198091,7.75,0,http://www.openphacts.org/units/Nanomolar,405067,=,1,1,=,,IC50,nM,,18.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.018
